tb_id_BTR,Area_vsp,work_place_fl,Staff_F_ruk,Staff_F_sochl,Staff_F_mp,Staff_F_kbp,Staff_F_mik,Staff_F_premier,Staff_F_vip,Staff_F_dsa,Staff_F_all,y,m,vsp,tb,osb_id_BTR,Subject_name,City_name,Latitude,Longitude,Unit_type,Business_format,Ownership_type,Format_state,work_days,hours,hours_by_day,MTG_1MIK_1_work_day,UP_1MIK_1_work_day,PK_1MP_1_work_day,depo_1MP_1_work_day,CC_1MP_1_work_day,DC_1MP_1_work_day,UP_1MP_1_work_day,UKO_1KBP_1_work_day,UP_1KBP_1_work_day,depo_1SOCHL_1_work_day,DC_1SOCHL_1_work_day,Cash_Pay_1SOCHL_1_WD,NСash_Pay_1SOCHL_1_WD,Cash_Trans_1SOCHL_1_WD,NCash_Trans_1SOCHL_1_WD,Cash_in_out_1SOCHL_1_WD,Transactions_TOTAL_1SOCHL_1_WD,conv_client_flow_MP_PK,conv_client_flow_MP_Depo,conv_client_flow_MP_Cards,conv_client_flow_SOCHL_nci,UTS_MP,UTS_sochl,AST_MP,AST_sochl,AWT_MP,AWT_sochl,potreb_amount_br,potreb_npv_br,potreb_npv_amount,mortg_amount_br,mortg_npv_br,mortg_npv_amount,base_amount_br,base_npv_br,base_npv_amount,lider_amount_br,lider_npv_br,lider_npv_amount,special_amount_br,special_npv_br,special_npv_amount,current_amount_br,current_npv_br,current_npv_amount,CC_credit_limit_br,CC_loan_indebtedness_br,CC_npv_br,CC_npv_loan_indebtedness,DC_turnover_br,DC_balance_of_own_funds_br,DC_npv_br,DC_npv_balance_of_own_funds,NPV_sales_1MP,NPV_sales_1MIK,NPV_sales_1RVSP,NPV_sales_1SOCHL,rent_by_space,fact_area_by_WP,norm_area_by_WP,fact_norm_area_by_WP,area_by_staff,F_S_staff,opex_staff,salary_staff_all,salary_staff_ruk,salary_staff_MP,salary_staff_MIK,salary_staff_KBP,salary_staff_SOCHL,P_serv_br,NPV_products_br,nci_br,serv_inc_br,serv_trans_total,serv_time_by_1_trans,SOCHL_cost_1_min,serv_marg,L_br,EVA_serv_br,EVA_br,EVA_L,EVA_staff,EVA_area,convert_sal_EVA_MIK,convert_sal_EVA_MP,convert_sal_EVA_KBP,convert_sal_EVA_SOCHL,tec1,tec2,tec3,tec4,tec5,tec6,tec7,CF_MP_total,CF_MP_PK,CF_MP_Mort,CF_MP_Deposits,CF_MP_Cards,CF_SOCHL_total
40,281,15,2,5,4,3,,,,,14,2017,3,Доп.офис №9040/01532,Среднерусский банк,9040,Московская область,Электросталь,55.771206,38.445232,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Да,26,208.464171920903,8.0178528,,,.39423078,3.9711537,.46153846,7.8269229,4.4801922,19.461538,1.9680769,,.030769231,17.838461,5.2230768,1.3384615,.93846154,34.630768,61.407692,.2,.62292612,.5965398,49.462715,.5,.52999997,10.05,3.24,3.54,6.8699999,215.86,10.787116,.049972743,,,,203.35725,2.4930401,.012259411,,,,,,,39.124634,2.70593,.069161795,45.305099,13.0693,2.0084476,.15367676,35.903301,12.4225,7.0736423,.56942183,1729.3473,,62.386173,75.52401,-2463,18.733334,21,.8920635,20.071428,1,-173924.11,-118402.12,-247645.97,-108513.73,,-69363.328,-100970.1,6865.5132,3490.2654,872.50464,2502.7429,77489,3.3341479,8.0725384,.2,-2871.01,3994.5029,1491.76,.51959413,106.55428,5.3087544,,14.727339,-1.4403613,-.49192452,,,,,,,,2368,205,55,663,1445,8828
40,98.800003,2,,1,,,,,,,1,2017,3,Доп.офис №9040/01534,Среднерусский банк,9040,Московская область,Электросталь,55.792645,38.46772,ДО ФЛ,Опер-офис,Аренда (субаренда),Нет,21,186.2127809524536,8.8672752,,,,,,,,,,.42857143,,5.3809524,5.2857141,,2.2857144,11.238095,24.619047,,,,133.79839,,,,,,,,,,,,,421.2533,6.7859998,.016109072,,,,,,,36.925144,1.24512,.033720113,,,,,,,,,,,,117.69748,-971.65991,49.400002,21,2.352381,98.800003,1,-220017.53,-93870.539,,,,,-93870.539,492.46017,87.237297,70.779343,334.44354,9963,3.329529,8.4017277,.2,-230.25322,262.20697,-72.23658,-.31372669,-72.23658,-.73113942,,,,-.62124449,,,,,,,,89,,,37,52,529
40,124.9,3,,2,,,,,,,2,2017,3,Доп.офис №9040/01600,Среднерусский банк,9040,Московская область,Одинцово,55.678909,37.27322,ДО ФЛ,Опер-офис,Собственность банка,Да,22,168.399725785479,7.6545329,,,,,,,,,,,,,1.1363636,,,2.7045455,3.840909,,,,241.51205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6642,13.0052,7.3998823,.5689941,,,,15.939795,-1.2146517,41.633335,21,1.9825398,62.450001,1,-268833.5,-87145.398,,,,,-87145.398,752.12097,221.99648,337.25238,192.87215,5246,3.5522876,8.624856,.2,-570.23779,181.88319,-10.988937,-.019270798,-5.4944687,-.087981887,,,,-2.2849975,,,,,,,,10,,,,10,165
40,201.89999,11,2,5,4.4,3,,,,,14.4,2017,3,Доп.офис №9040/01601,Среднерусский банк,9040,Московская область,Голицыно,55.618374,36.986168,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Да,22,201.4805503846146,9.1582069,,,.68181819,3.4400826,.49586776,5.0619836,4.7234502,24.969696,2.4521213,,.027272727,6.7636366,11.890909,1.3727273,2.1454546,36.081818,60.80909,.24905661,.5831874,.35818908,63.523743,.5,.56,10.24,3.29,3.3199999,7.0799999,232.96536,14.697316,.063087992,,,,411.7822,4.55722,.011067064,,,,,,,38.51799,2.8311999,.073503315,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1345.8618,,31.878139,93.162086,-3600,18.354546,21,.874026,14.020833,1.0285715,-165734.59,-105615.97,-218052.39,-66450.977,,-76130.75,-115357.51,8332.2051,4774.7881,956.40631,2601.0107,68374,3.322067,9.5424852,.2,-3108.0786,5224.1265,2623.116,.84396708,182.16083,12.992155,,18.729689,-1.4317408,-.40932587,,,,,,,,2372,265,34,571,1502,8692
40,101.3,,,1,,,,,,,1,2017,3,Доп.офис №9040/01602,Среднерусский банк,9040,Московская область,Жаворонки,55.64257,37.097095,ДО ФЛ,Опер-офис,Аренда (субаренда),Да,9,77.6183352470398,8.6242599,,,,,,,,,,,8.2222223,,22.333334,,.44444445,,22.777779,,,,159.13812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6642,13.0052,7.3998823,.5689941,,,,579.80084,-2430,,21,,101.3,2,-360154.78,-54412.781,,,,,-54412.781,635.52863,249.74602,40.329048,345.45355,7449,3.3076923,11.683833,.2,-346.15439,289.37424,-56.079311,-.16200665,-56.079311,-.55359632,,,,5.3604503,,,,,,,,99,,,,99,253
40,51.299999,4,,3,,,,,,,3,2017,3,Доп.офис №9040/01603,Среднерусский банк,9040,Московская область,?,55.685013,37.193314,ДО ФЛ,Опер-офис,Аренда (субаренда),Нет,22,183.8463897705078,8.3566542,,,,,,,,,,.30303031,3.621212,7.318182,3.3484848,.28787878,.9848485,15.863636,28.075758,,,,101.97522,,,,,,,,,,,,,524.2558,5.39504,.010290855,,,,,,,200,11.6265,.058132499,,,,,37.6642,13.0052,7.3998823,.5689941,,,,678.78992,,12.825,21,.61071426,17.1,1,-108706.38,-99254.773,,,,,-99254.773,1891.9972,519.4032,199.87144,1172.7227,32961,3.2951005,8.9979801,.2,-429.20215,1462.7952,290.07248,.67584115,96.690826,5.6544342,,,,5.9626832,,,,,,,,334,,,44,290,1960
40,442.79999,12,2,4.8,2.2,1,,,,,10,2017,3,Доп.офис №9040/01605,Среднерусский банк,9040,Московская область,Большие Вяземы,55.629265,37.006489,ДО ФЛ,Бизнес-офис,Собственность банка,Да,22,183.0841655787081,8.3220072,,,.59917355,3.3471074,.78512394,7.3140497,4.8022728,32.272728,3.6800001,,.14204545,17.708334,12.727273,1.5151515,1.0700758,24.725378,60.738636,.17159763,.39901477,.38469088,108.41772,.56,.49000001,10.89,3.3900001,7.5599999,3.6700001,298.30515,14.763216,.049490318,,,,392.53995,4.2533498,.010835458,,,,,,,294.84296,21.468399,.072812997,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1609.3966,,676.86792,150.17215,-828.4964,36.899998,21,1.7571428,44.279999,.90909094,-192436.58,-123655.29,-115508.74,-155447.63,,-121660.43,-113093.58,6362.1299,3248.9885,903.07568,2210.0657,53794,3.3254786,10.295227,.2,-2424.8994,3937.2305,1727.1648,.71226245,172.71648,3.900553,,9.1993265,-1.2522837,.041313153,,,,,,,,1606,169,12,406,1019,7031
40,103.9,3,,1.8,,,,,,,1.8,2017,3,Доп.офис №9040/01606,Среднерусский банк,9040,Московская область,Лесной Городок,55.634518,37.214489,ДО ФЛ,Опер-офис,Собственность банка,Да,17,187.0977792739868,11.005752,,,,,,,,,,.62091506,5.980392,14.215686,6.0457516,.84967321,.98039216,23.071896,46.176472,,,,109.39391,,,,,,,,,,,,,548.03333,7.0065899,.012784971,,,,,,,650.63336,50.992699,.078373939,,,,,37.6642,13.0052,7.3998823,.5689941,,,,902.95276,-395.38638,34.633335,21,1.6492064,57.722221,.89999998,-119449.34,-45164.223,,,,,-50828.789,1759.8989,1177.8418,172.75519,409.30185,22931,3.2851074,4.5278277,.2,-459.88324,1300.0156,890.71375,1.9368259,494.84097,8.5727978,,,,15.795412,,,,,,,,355,,,38,317,1577
40,72,2,,1,,,,,,,1,2017,3,Доп.офис №9040/01607,Среднерусский банк,9040,Московская область,23,55.676331,37.037632,ДО ФЛ,Опер-офис,Аренда (субаренда),Нет,22,187.9016618728638,8.5409851,,,,,,,,,,.045454547,4,,20.727272,,1.4090909,.22727273,22.363636,,,,101.17049,,,,,,,,,,,,,112.30665,1.13696,.010123711,,,,,,,,,,,,,,37.6642,13.0052,7.3998823,.5689941,,,,690.77136,-2223.2825,36,21,1.7142857,72,1,-288839.94,-96630.641,,,,,,188.22499,140.16901,48.055984,,4043,3.3346775,,,-269.62366,-81.398674,-81.398674,-.30189738,-81.398674,-1.1305372,,,,,,,,,,,,96,,,12,84,475
40,148.7,14,2,5,3,3.2,,,,,13.2,2017,3,Доп.офис №9040/01608,Среднерусский банк,9040,Московская область,Одинцово,55.685093,37.298286,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Да,22,190.4194441642612,8.6554289,,,.24242425,2.2121212,.63636363,9.590909,4.6766667,11.349432,1.2438921,,.036363635,33.763638,15.309091,.96363634,1.5,28.272728,80.36364,.14953271,.48344371,.52123553,137.15938,.67000002,.51999998,13.06,3.78,6.6999998,7.4000001,243.53365,11.237416,.046143178,,,,397.93332,3.8838601,.009760078,,,,,,,144.78743,12.0827,.083451301,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1796.6787,,177.0269,183.4151,-3705,10.621428,21,.50578231,11.265151,1,-151695.52,-102703.18,-216971.02,-100215.45,,-24686.008,-108419.67,6861.9072,2948.0071,1241.1685,2672.7314,70800,3.3150897,9.4895487,.2,-2483.6284,4378.2783,1705.547,.68671584,129.2081,11.469718,,16.737064,-2.3876953,.53021282,,,,,,,,1734,107,30,302,1295,8088
40,155.39999,13,2,7.2,2,1,,,,,12.2,2017,3,Доп.офис №9040/01609,Среднерусский банк,9040,Московская область,Одинцово,55.682838,37.288975,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Нет,26,235.3525028880686,9.0520191,,,.1923077,3.3653846,.42307693,8.5,3.4407692,14.423077,1.4992307,.0053418805,.11752137,8.3173075,7.3717947,.29914531,1.0630342,18.226496,35.555557,.16949153,.64338237,.68235296,87.825043,,,,,,,277.84009,12.597716,.045341607,,,,363.46017,4.0515599,.011147191,,,,,,,134.58537,11.6373,.086467788,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,2049.3777,,45.324047,92.438148,-3825.0002,11.953846,21,.56923074,12.737704,1,-161135.14,-98795.023,-157951.19,-91235.75,,-48606.945,-91433.117,3484.2205,1790.6495,641.20459,1052.3666,40568,3.3386335,6.474906,.2,-2104.5496,1379.671,327.3045,.15552236,26.828238,2.1062067,,21.115812,-1.826028,-.33445686,,,,,,,,1011,59,,272,680,7098
40,179.2,19,1.8,8.199999999999999,4,3.2,,,,,17.2,2017,3,Доп.офис №9040/01610,Среднерусский банк,9040,Московская область,Краснознаменск,55.601231,37.04435,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Да,31,372.4408366680145,12.01422,,,.27419356,2.5887096,.41129032,4.75,3.3226614,12.419354,1.2919354,.0039339103,.08261212,8.6191978,6.7073169,.81038553,1.22738,21.058222,40.074745,.14166667,.47136563,.40999359,59.172955,.55000001,.41,11.48,3.0899999,5.9899998,5.21,317.94733,19.443316,.06115263,,,,450.02664,5.1619301,.011470277,,,,,,,77.056328,4.8424301,.062842734,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1679.0745,,34.512798,89.144539,-12801.569,9.4315786,21,.44912279,10.418605,.94505495,-238504.06,-98613.328,-184135.28,-87673.422,,-64139.637,-100261.66,7968.5942,5562.1294,940.35333,1466.1111,82458,3.3023758,4.4866929,.2,-4644.438,3324.156,1858.045,.40005809,108.02587,10.368555,,17.074993,-2.5448272,-1.027086,,,,,,,,2540,240,58,681,1561,12010
40,212.2,22,2,9,6.2,4.4,,,,,22.6,2017,3,Доп.офис №9040/01611,Среднерусский банк,9040,Московская область,Одинцово,55.671486,37.280247,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Да,26,263.6758375111967,10.141378,,,.27295285,1.7245657,.19851117,5.4218364,3.5895782,20.498251,2.0354021,,.0042735045,19.047009,8.8162394,1.7863247,.73504275,23.982906,56.235043,.11428571,.40762463,.32921511,56.626724,.63999999,.52999997,10.89,3.05,6.2399998,13.87,248.15866,15.277717,.061564311,,,,322.29108,4.32688,.013425379,,,,,,,84.566032,6.9351902,.082009174,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1328.1271,,63.525936,84.21701,-8482.5635,9.2260866,21,.43933746,9.3893805,1.0272727,-192835.73,-110851.95,,,,,,9024.9648,7657.8149,1367.1499,,70414,3.3495185,,,-5348.3281,3676.637,3676.637,.6874367,162.68304,17.326283,,,,,,,,,,,,3855,385,36,682,2752,16568
40,50.299999,,,1,,,,,,,1,2017,3,Доп.офис №9040/01612,Среднерусский банк,9040,Московская область,3,55.729237,37.27375,ДО ФЛ,Опер-офис,Аренда (субаренда),Нет,14,108.5361036618706,7.7525787,,,,,,,,,,.14285715,4.4285712,30.142857,9.7142859,,1.7142857,54.357143,95.928574,,,,51.360519,,,,,,,,,,,,,339.71826,4.4387298,.013065915,,,,,,,6.2507348,.52863699,.084571972,,,,,37.6642,13.0052,7.3998823,.5689941,,,,521.90686,-4201.4502,,21,,50.299999,1.4285715,-302196.31,-64696.398,,,,,-64696.398,332.10577,106.23853,67.795891,158.07137,4028,3.2917576,9.9346972,.2,-296.34683,35.758938,-122.31242,-.41273403,-122.31242,-2.4316585,,,,4.3302226,,,,,,,,73,,,10,63,1320
40,42.599998,2,,1,,,,,,,1,2017,3,Доп.офис №9040/01613,Среднерусский банк,9040,Московская область,Горки-2,55.723045,37.166069,ДО ФЛ,Опер-офис,Аренда (субаренда),Да,22,186.0322163105011,8.4560099,,,,,,,,,,.13636364,3.7727273,39.545456,32.454544,,.54545456,25.727272,98.272728,,,,195.44919,,,,,,,,,,,,,529.33331,5.77597,.010911782,,,,,,,,,,,,,,37.6642,13.0052,7.3998823,.5689941,,,,907.49237,-1349.0021,21.299999,21,1.0142857,42.599998,1,-201737.42,-97822.617,,,,,-97822.617,857.21826,197.40709,345.1998,314.61142,8998,3.324661,8.7639494,.2,-286.07681,571.14142,256.53006,.89671743,256.53006,6.0218325,,,,7.6270952,,,,,,,,120,,,16,104,1765
40,132.60001,3,,2,,,,,,,2,2017,3,Доп.офис №9040/01616,Среднерусский банк,9040,Московская область,8,55.703129,37.026615,ДО ФЛ,Опер-офис,Аренда (субаренда),Да,22,189.8194470088929,8.6281567,,,,,,,,,,.47727272,3.0681818,18.522728,19.386364,1.0227273,.77272725,22.704546,63.75,,,,97.530457,,,,,,,,,,,,,354.39981,4.89502,.013812141,,,,,,,124.8089,9.3522396,.074932471,,,,,37.6642,13.0052,7.3998823,.5689941,,,,654.97424,-2618,44.200001,21,2.1047618,66.300003,1,-323790.75,-117124.83,,,,,-117124.83,1688.8014,815.75708,260.33325,612.71112,15043,3.3005252,10.28388,.2,-764.07935,924.72198,312.01086,.40834877,156.00543,2.3530231,,,,3.3805103,,,,,,,,368,,,53,315,2668
40,420.70001,19,3,5,4,2,,4,,,18,2017,3,Доп.офис №9040/01618,Среднерусский банк,9040,Московская область,Одинцово,55.664822,37.282791,ДО ФЛ,Бизнес-офис,Собственность банка,Да,23,186.2991689108312,8.0999641,,,.46739131,2.3369565,.47826087,7.7065215,4.4088044,27.673914,2.7223914,,,14.034782,13.643478,1.4434782,1.4086957,22.713043,55.29565,.28666666,.46336207,.4986755,92.216354,.56999999,.55000001,11.53,3.25,5.0500002,26.6,267.448,16.221416,.060652599,,,,363.22452,4.2904301,.011812061,,,,2023.9811,16.505301,.0081548691,130.37299,8.8287897,.067719474,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1710.6178,,69.840752,153.02013,-843.50403,22.142105,21,1.0543859,23.372223,1,-158477.44,-130059.49,-207699.86,-79330.43,,-83999.086,-131837.39,10187.164,5087.8994,1333.309,3765.9553,80316,3.3129539,11.794415,.2,-3618.5427,6568.6211,2802.6658,.77452886,155.70366,6.6619105,,20.47662,-1.0706502,.18823065,,,,,,,,2145,150,21,464,1510,10371
40,243.89999,20,2,9.199999999999999,4.2,3,,,,,19.4,2017,3,Доп.офис №9040/01619,Среднерусский банк,9040,Московская область,Одинцово,55.675529,37.259651,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Да,26,232.1738928416744,8.9297647,,,.27472529,3.974359,.503663,8.0586081,4.9221611,22.756411,2.3443589,,.02090301,22.061037,12.270067,.86538464,.79431438,21.998327,58.821072,.1754386,.54728878,.50760043,83.397057,.72000003,.58999997,14.43,3.6300001,9.6499996,14.03,151.72067,9.732976,.064150624,,,,382.11221,4.0444198,.010584377,,,,,,,134.44644,10.7635,.080057904,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1941.3408,,130.87585,112.40159,-3543.5896,11.614285,21,.55306119,12.572165,.97000003,-167412.17,-106317.66,-134502.73,-113471.17,,-99675.141,-103556.41,9559.917,4995.2563,1472.438,3092.2227,104579,3.3146117,7.4338255,.2,-3951.7502,5608.167,2515.9443,.63666582,129.68785,10.315475,,15.877939,-1.290349,-.18655685,,,,,,,,2853,171,47,793,1842,14945
40,279.70001,10,2,4,2,1,,,,,9,2017,3,Доп.офис №9040/01620,Среднерусский банк,9040,Московская область,Краснознаменск,55.597282,37.035278,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Да,26,257.1022253036499,9.8885469,,,.61538464,2.2307692,.76923078,6.1538463,4.1730771,20.153847,2.2769232,,.057692308,12.884615,8.3461542,.99038464,1.25,20.567308,45.346153,.26016259,.39726028,.4013378,104.72562,.63999999,.47999999,12.35,3.6700001,6.9400001,2.9300001,211.82722,11.042116,.052127935,,,,427.85367,4.9896698,.011662094,,,,,,,119.42191,8.9643602,.075064622,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1677.9182,,411.27505,116.70865,-3899.9998,27.970001,21,1.3319048,31.07778,1,-274658.03,-124172.02,-200054.8,-89291.328,,-97167.563,-111963.63,5126.1274,2825.051,606.46851,1694.6079,58931,3.3015985,7.258049,.2,-2711.0059,2415.1218,720.51373,.26577359,80.057083,2.5760233,,16.643232,-2.0389814,-.83286923,,,,,,,,1321,123,9,292,897,4997
40,257.60001,15,2,7,3,2,,,,,14,2017,3,Доп.офис №9040/01621,Среднерусский банк,9040,Московская область,Звенигород,55.742599,36.860634,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Нет,26,220.4613906890154,8.4792843,,,.38461539,1.8333334,.53846157,6.3461537,4.5215383,27.288462,2.4301922,,,11.802197,10.769231,.93406594,.59890109,17.884615,43.692307,.21126761,.4642857,.40992367,84.538658,,,,,,,234.62665,12.883717,.054911565,,,,333.37964,3.6809499,.011041316,,,,,,,150.12346,12.077,.080447115,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1542.3617,,282.78909,78.751381,-5535.0776,17.173334,21,.81777781,18.4,1,-234421,-119717.23,-218698.53,-114147.56,,-96992.461,-100316.64,5990.6851,3392.3845,931.4256,1666.8751,54978,3.3315294,7.5838408,.2,-3545.5796,2445.1055,778.23053,.21949318,55.587894,3.0210812,,11.9081,-1.7460841,-.9297055,,,,,,,,1788,142,28,308,1310,8151
40,254.89999,20,2,7.8,5,3,,,,,17.8,2017,3,Доп.офис №9040/01622,Среднерусский банк,9040,Московская область,Кубинка,55.576702,36.693913,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Да,26,281.3838931396604,10.822457,,,.69999999,2.2384615,.2923077,6.3538461,4.7283845,27.461538,3.0533333,,.0098619331,10.364891,11.834319,1.4299803,1.617357,24.260355,53.126232,.23273657,.43825302,.44059154,81.082954,.54000002,.56,10.45,3.26,3.9000001,13.76,241.75023,14.093316,.058297012,,,,457.14523,5.0903101,.011134995,,,,,,,25.269983,1.81625,.071873806,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1759.0529,,126.296,111.02399,-1184.6693,12.745,21,.60690475,14.320225,.92708331,-154444.47,-114860.48,-191956.61,-108617,,-95156.07,-107634.09,9974.9512,5860.6279,1754.9874,2359.3352,92655,3.3284354,6.3752818,.2,-3782.7234,6192.2275,3832.8921,1.0132626,215.33101,15.036846,,15.103456,-1.1327922,-.062716939,,,,,,,,3036,391,20,664,1961,13093
40,59.599998,3,,2,,,,,,,2,2017,3,Доп.офис №9040/01623,Среднерусский банк,9040,Московская область,ок,55.611439,36.616867,ДО ФЛ,Опер-офис,Аренда (субаренда),Нет,22,180.3472188264132,8.1976013,,,,,,,,,,2.8636363,5.7954545,4,8.931818,2.1136363,3.6818182,36.613636,57.340908,,,,70.92466,,,,,,,,,,,,,457.70761,5.0917902,.011124548,,,,,,,6.7897959,.359837,.052996732,,,,,37.6642,13.0052,7.3998823,.5689941,,,,1218.7443,-553.00018,19.866667,21,.94603175,29.799999,1,-125129.42,-97662.961,,,,,-100428.2,1789.3765,784.49286,199.07561,805.80798,21714,3.3320808,9.281004,.2,-429.14868,1360.2278,554.4198,1.2919061,277.2099,9.3023462,,,,11.116684,,,,,,,,482,,,193,289,2806
40,125.4,2,,1,,,,,,,1,2017,3,Доп.офис №9040/01624,Среднерусский банк,9040,Московская область,30,55.599838,36.691853,ДО ФЛ,Опер-офис,Аренда (субаренда),Нет,22,189.9172253608704,8.6326008,,,,,,,,,,1.1363636,3.1818182,13.5,6.2727275,,2,33.909092,55.68182,,,,75.505791,,,,,,,,,,,,,529.54657,6.7920599,.01282618,,,,,,,2.8323333,.239619,.084601268,,,,,37.6642,13.0052,7.3998823,.5689941,,,,760.94324,-2175.4688,62.700001,21,2.9857144,125.4,1,-416939.28,-89364.828,,,,,,461.86594,370.39795,91.468018,,11979,3.3082311,,,-442.29813,19.567812,19.567812,.044241227,19.567812,.15604316,,,,,,,,,,,,139,,,46,93,1211
40,260.79999,19,2,9,4,3,,,,,18.2,2017,3,Доп.офис №9040/01630,Среднерусский банк,9040,Московская область,Звенигород,55.730793,36.856163,ДО ФЛ,Бизнес-офис,Собственность банка,Да,26,236.2313909549266,9.0858231,,,.47115386,2.3461537,.59615386,6.5961537,4.4898076,20.551283,2.2682052,,.012820513,22.089743,8.7905979,1.4273504,.0982906,21.508547,55.923077,.199187,.55328798,.45169082,86.689476,.49000001,.56999999,9.7200003,3.26,4.2199998,7.7199998,328.98593,24.184717,.073512919,,,,360.62515,4.0689602,.011283074,,,,,,,133.09828,8.0433702,.060431812,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1827.6179,,59.955715,108.89047,-878.03864,13.039999,21,.62095231,14.32967,.9285714,-141879.8,-122314.59,-207315.19,-117173.2,,-134013.11,-105254.35,10137.242,6122.0498,1859.9741,2155.2175,72521,3.3349926,7.4259362,.2,-3732.9194,6404.3223,4249.1045,1.1382792,233.46729,16.29258,,14.663995,-.91679579,.085837968,,,,,,,,2370,246,27,441,1656,13811
40,314.70001,10,2,4.2,2,1.6,6,,,,15.8,2017,3,Доп.офис №9040/01633,Среднерусский банк,9040,Московская область,Одинцово,55.686665,37.29084,ДО ФЛ,Бизнес-офис,Собственность банка,Да,22,233.8075008392334,10.627614,1.280303,4.8007574,.31818181,.97727275,.5,8.022727,5.8711362,13.522727,1.3946023,,,29.880953,13.517316,1.2012987,1.6450217,23.19264,70.584419,.15555556,.15412186,.50881952,148.86269,.38999999,.47,6.9699998,3.53,3.1099999,6.1700001,465.86139,35.783115,.076810651,2470.3035,65.28125,.026426408,642.55133,9.5178003,.014812513,,,,,,,457.2229,36.791199,.080466658,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1767.73,1838.7554,31.717445,183.76109,-1012.205,31.470001,21,1.4985715,19.917723,1.7555555,-125596.88,-73995.672,-152063.94,-127722.79,,-77028.008,-116235.63,15645.097,12174.338,1994.061,1476.6981,43759,3.3940132,8.2857065,.2,-4483.7056,11161.392,9684.6943,2.1599755,612.95532,30.774368,,12.717156,-1.3359215,.42578703,,,,,,,,1231,90,125,279,737,6449
40,197.89999,10,2,4,2,1.4,,,,,9.4,2017,3,Доп.офис №9040/01634,Среднерусский банк,9040,Московская область,Трехгорка,55.695934,37.335674,ДО ФЛ,Бизнес-офис,Аренда (субаренда),Да,22,189.9088898859918,8.6322222,,,.22727273,.70454544,.54545456,7.2727275,4.0013638,19.220779,1.9827923,,.011363637,24.329546,12.909091,2.1477273,.28409091,18.65909,61.19318,.11111111,.20945945,.32575756,124.51147,.49000001,.41999999,10.57,3.0699999,5.79,8.0299997,255.93689,18.662117,.072916873,,,,308.95996,5.8333502,.018880602,,,,,,,126.30629,10.1767,.080571599,46.949299,13.2634,1.8920876,.14265479,37.6642,13.0052,7.3998823,.5689941,1390.4136,,,135.00253,,19.789999,21,.94238091,21.05319,1.0444444,-140612.06,-134047.16,-222143.42,-122135.92,,-89211.648,-112493.46,5235.7578,2813.335,841.29993,1581.1232,40588,3.2881837,9.8725815,.2,-1833.8097,3401.9482,1820.8252,.99291939,193.7048,9.2007341,,10.541149,-.85887045,.35340577,,,,,,,,1302,90,8,148,1056,5347
40,247.7,5,2,,,,,,1,,7.2,2017,3,Доп.офис №9040/01635,Среднерусский банк,9040,Московская область,Усово,55.734016,37.206562,ДО ФЛ,VIP-офис,Аренда (субаренда),Да,22,213.3663854598999,9.698472,,,,,,,,,,,,,,,,,,,,,343.27322,,,,,,,,,,,,,,,,51287.164,115.695,.0022558277,1309.9701,8.6601,.0066109141,1679.6447,91.220497,.054309402,,,,,37.6642,13.0052,7.3998823,.5689941,,,,,-7298.6665,24.77,35,.70771432,34.402779,.80000001,-541760.69,-164476.55,-364404.25,,,,,2471.6816,2103.6177,368.06406,,2759,3.3666186,,,-3690.3721,-1218.6903,-1218.6903,-.33023506,-169.26254,-4.9200253,,,,40.215729,,,,,,,,102,,,60,42,527
